Rank,Address,Balance_BC2
1887,bc1q6cx4atu5zgvenmvl4ux3n4jxfp2ns45mdejer0,0.39999781
1888,bc1q0n4av99yzymskngy5zvetztf0cqt0qacxp9fhk,0.39999781
1889,bc1qjyzkf8wcszzg72jj2w2xjsr0e462gaexy0hztl,0.39999781
1890,bc1qlf3tqcureksdt4a40umpd3986fh93n6yu3racr,0.39999781
1891,bc1qwc4gztx98akey99y32krqu6xgcq2d4v303gjxd,0.39999781
1892,bc1qqvun480cn7yvwncdjk9lewp677tt3k838tan5u,0.39999781
1893,1F9awFV7CF2TtMRJZvjEh71gNkogxjhwkV,0.39999582
1894,bc1qd3yvw8vmksnvnat90sarsh7a5san742nd0svwc,0.39997956
1895,bc1qqkc8hxw23lrt834krpn4y4laeu9669capr7z2w,0.39996787
1896,bc1qz4mrshxgq8azrejx2pssvq03lrqqxxs30x3ny2,0.399958
1897,bc1q7nxl58zdvlen5xzjh63v08xt03tf4wzhlzms7w,0.39995676
1898,bc1qmcw5vfdgr7u5mfse0mz6tlk7acyvjwu2ta9v4v,0.39995137
1899,bc1qewek2zr7t6zt2qah6g7zv0hxk2l22nxe97k0j9,0.39994541
1900,bc1q2qghwuenpuuw9ph48xvz7udm583km8w6szkggn,0.39990859
1901,bc1qmquuxnet79zqrtufgaflh94w8ncesnyqwcsu73,0.39990769
1902,bc1qc0m3ph4hxg9sa7nwmv2w86lwhy24l2gdd0rdq6,0.39984831
1903,bc1qxj055my8e7m6hts2sl7u6nntv6pthfjt6m0l2d,0.39973881
1904,bc1qug6ujmh6cznapmehgxq4glez3756q98w5phpru,0.39952393
1905,bc1qug6tqu0drgq24dyv2780x34k3w3hkgsl8ncykt,0.3983
1906,bc1qjxc52plvfz6kmy70e0kty3tkuw5uag7x477qhx,0.3952286
1907,bc1qv47w4zhlmps0quvml30nhzvpy69mq2ewj7z7ua,0.39460242
1908,bc1qkfmx9rspqzzz9gjgczxvw9cwxt38lgq97gkrdx,0.38987786
1909,bc1qm3ycgtaqgu0aurhne3u2l53jcughljenpe6h5a,0.38984467
1910,bc1q0hljj5lx9lc90yh4u3cwpa0en4uclkkp2wa0nf,0.38984467
1911,bc1q57cr863g6w9gy00qupjqq3mr9w3q7g76yh6tc3,0.38984466
1912,bc1qm5kr2anw36m9qvy8rg5qfed06cx5hj9k57449w,0.38984466
1913,bc1q0872rnj7nnqal2c2t96u8shmrkjgmdf5f7tt0x,0.38984466
1914,bc1q6df0hpp7y84emxl6kad2zgq9xsvy664lfrqt0c,0.38984466
1915,bc1q8j7jkftwdzh4eaxvaerwpvmguppg3ejlfdz5yl,0.38984466
1916,bc1q4nl63cgxpxwl7cn8zyug0kgeq93jmvktxqmkwy,0.38984466
1917,bc1qdc9247nrenr5tl2n768zmx9ssduf582vped354,0.38984466
1918,bc1qgp0yhwcuapufpumjvvcg5qzauff0t50ans0atz,0.38984042
1919,bc1qrfysw206guqeezaly5wjxhhfhyqfyhzk20jqta,0.38983151
1920,bc1qtvyeedwecg3c80ln7g65vnj7lgslrafu2gltv0,0.38981476
1921,bc1q0373nr9uhl5vqwaywa2zj36vmpj2u5y9daynyw,0.38980426
1922,bc1qkq9ff9yvgmah0m4nyd8547jlx5qr8cmc0jpcju,0.38980225
1923,bc1qpaqlar6nzwd99cqfr4c8hqa8t7y2qp2dyux8m4,0.3898
1924,bc1qk5rnfvfvczy4zcaxx6r89cduzg99rml267ka6a,0.3898
1925,bc1qqt3taqhexfluwwa7s0rtu2vlvkemequk2txgq9,0.38978227
1926,bc1qnpna8xt2zypxyhu7h5aj3lc82g9uy6rgf0psgc,0.38976073
1927,bc1qa87k7mc5hhuntr9hsmkdzccy6ns3y4pw8dekrr,0.38872306
1928,15w4AN6EYRwFuhYkXbLAsyDUS7SQT6984m,0.38415703
1929,bc1qqyt95xw47w07fq7h67swnz2ydf2evdskdmzqpe,0.38119842
1930,bc1qvk3v8d5938us0nw475y73el9j90af6y9c63q06,0.3805
1931,bc1qs8s2efsp84mh3ad7jxa90qyz398assr4ce0acs,0.37991185
1932,bc1qrjn5qrzctl8tlzgw6xwmne3mt20fd7v5jvutcs,0.37949588
1933,bc1qpnuxzjra27sx2ktqvfz4yxpesqkghy96lqym9r,0.37941438
1934,bc1qwlx8crea8yak4n96j6ydtm0gz8kg6np7pefx6h,0.37686431
1935,bc1q82md0rs5hdlq32xwffd9964sh54e0d5k2ncn0vgukykggshegk4scfj75g,0.37077837
1936,bc1qjennxnqwcqqjgz6k4q0d22xhxez9evq08zynfu,0.3673
1937,1GhZqYnGFEH7zbLf6DMTPG2cXvo3eMr8S1,0.36487842
1938,1AqVAhW8i5dMk5PMV4kybgpTYhsn1S1N7p,0.36424759
1939,bc1qc8e7ea64hklvv0k5qqv65wxgsu7vqymagmuusg,0.35778336
1940,15iy8rRiniPawVKed31xvTo4jYp8E9RJze,0.35379561
1941,1PdVXXsDHXBNbJMyivV4tXefap1Zw4A9Bn,0.3451799
1942,bc1qms6zuqryt2a6pnyfr9r0dcdqq3y43gvgf7tpek,0.33628689
1943,162yrv2kww9agoLpwtmwRSoosKX1CSbJmp,0.3344643
1944,bc1qhumdya3cxwmutldgagss2guempsf38wdm38lp2,0.33318978
1945,bc1q07x45plp56vwggn7a8ymt87708p5xn44c0rncm,0.33019908
1946,bc1q7uqfwgkdpqcyl2slszexdsxrm6uzmlslfkfh93,0.32889098
1947,bc1qnu9xhqex0kur73glqrqqmvkl8atjj32l2z54xa,0.32498959
1948,bc1qcgtkqlavf35ky73qlhys98s4nu9zzw78yje4pl,0.32309433
1949,bc1qw5hj5k274mjy02l2aazjspewvy8wzaxfv3z240,0.3225
1950,bc1qxhqcq6z6h568jw7c29vsd7alu83kpt664u7a0x,0.32020532
1951,bc1qqag2e6yxqwvtpg3jq506ea3s0x2d2ny8q2axzq,0.31886095
1952,bc1qw5rds9469de8yyqf9nckkaxzkxrlsm9ffv79e6,0.31684829
1953,1LXHMcuRdx3cHzyRsbhocAbmBJ6adxJWGd,0.31575615
1954,1KTdiw1uYiJkccJaku2PAsp2aWkLBXtizg,0.30940815
1955,bc1qy6gma3z7gvvf2qyzlp4guurksk7m8ushmruc35,0.3093
1956,bc1qc0fdguzfmvqsutsemw4rcrvqymv7gy432lz6ps,0.30519848
1957,bc1qye8xak5wf5vvsefnfuzu7szkw8hr4zpml2p23t,0.30189344
1958,bc1qv3vhmalwem3wx7yw53ys08lqzs2t8azz99azzx,0.30115191
1959,12DLjTYmhiatdYQUMbnpy6bumDZogPK84p,0.29841534
1960,bc1q0k02d3wfcq7n4mgzssryfk402xlzvqe6scc44t,0.29452535
1961,bc1q3yykkmu7ff65sel4jp0nmxuu5yulxcc9plnyta,0.2934
1962,bc1qweec0f58w5sp8307kg45kq7jx6sd88hwsxqcqh,0.2932
1963,bc1qkxfvgnfpnvq4wau6vhqe0vp9u50a99ufq5gw4d,0.2897
1964,bc1q29y35kxwpuax2rre023kagw5x3xtctwquu75as,0.2851
1965,bc1qkvl395r3q3v4ayyfplvadhkkednzr54n7n3q4l,0.28476872
1966,12NiNygRYAiy7fiD7K6Cy6eYkQXfF18x4S,0.28289409
1967,bc1q05j8jsr82kzh0lm4m7mlqyhj98x87jtu83cz2f,0.27925196
1968,bc1q6msda64gxnug0nf75f6338tndxc56e843qy8xz,0.27739592
1969,bc1qgsxyzeg48cmvfwyf8mwt2kq5whjqwjegvzw35n,0.2747
1970,bc1qnxzr3yx5pks22tsaz4q7grhkgr66vcn08ky8s7,0.2739
1971,bc1qnz4ccuqdkzr7nwqel56c5vpvj6m9s6zr7dlpf6,0.271852
1972,bc1qfkzt0qt2nlrgtj44tg8mvnxxtee03dlnvlfv5j,0.2634095
1973,bc1qf80h07hxvq7z9hfdemq26zxhn635mnnc55vhac,0.2583
1974,bc1qx27usze2h4pjldj34el6uh24kjn53g4585eyr5,0.25662029
1975,bc1qdur9wwnm9jrpgwqpkms0rywpltxxpxhr7637st,0.25463176
1976,16equ6oF33c5VXFtjCcDrAJAdWwwmE2Q4U,0.25447646
1977,bc1q6chs5uu0lem4lk6zvnsljz83s7rqd26lr43m76,0.25381104
1978,bc1qm8mkm53pxflwnctaj0676034wja5f25pttdm7x,0.25000113
1979,bc1qrr055asp0g0amq0ylknkkhhywnqc4kkrgml4js,0.24999781
1980,bc1qznkc2uj3rmytgqfhfzxgv4dd68kg3k5k2x30ly,0.24999781
1981,bc1q9hqyzrlhkk34ne6u32z66ss8nyg65lzs07k4jk,0.24999781
1982,bc1q6t7s5tg3hwyg03hmwlhkurr65l5aldf74mx9pa,0.24999781
1983,bc1q4g4cv6xft96w9zad6wx9xxg78w56w5se6ys525,0.2499781
1984,bc1qcmw6m8cwx3ekqje8njqeupm4kz0a2pyjg66txa,0.2499781
1985,bc1qqmu0zgrcgzk96xnedhm7fala7m379607x6r6zj,0.24997698
1986,bc1qqpvrvydsrpl2fdm8t9wvx7yz8q00qcaq6u7f6f,0.24997698
1987,bc1qf8uh46s08ftjajy606a4c825uaq4tec6xpxyes,0.24989368
1988,bc1qtkdvs6y3qj47ktup0c23y2u0s72j8etzmmge7n,0.249881
1989,bc1q0fm4r8fqh6gaytsgajypawfxtjramsav6s88qh,0.2498623
1990,bc1qwxh4fhyvrpsruzxvts3vzqatz67lq2z853h7r7,0.24984466
1991,bc1q34yhr8qwcn7tnyzn583dydqraazmmzapyetsat,0.24978273
1992,bc1qekrq5pzvvg6a0vekrk0ltqd7ml6dts0rnd83t6,0.2497821
1993,bc1q7suzmrqcfe2e2ndgruwf2mekd0v8qnugy3knhf,0.24978142
1994,bc1qsz3z6djnm0zm6p60f9dylwdc7f669znalrhswc,0.24978117
1995,bc1qmte7m0s7facyts5x9gjqdrugrtvpsnfwgcezkt,0.24978112
1996,bc1quz7c7g3yg3pcykkmpvluru7ycns9nk5x3xsuyf,0.24978112
1997,bc1q4685mw2qwtatym9k338hy9jldr4g5yx65yvwvu,0.249781
1998,bc1qeckkrmyzklenh4gxuun67fceh6v8mnukvegy98,0.249781
1999,bc1qssj7zfjjhqg3p6g0zq9lg7kq86vzu2eakfv8s2,0.249781
2000,bc1qm794zyrw0uvn6pzq30dkyx96yzqmwrpg0u63dv,0.249781
2001,bc1qagjsar4998mkk6k2zcrpqalzs69q55esx5p03m,0.249781
2002,bc1qq26gxxxykmcj9lu2hkq3yulnrqpa7t4ktm4202,0.249781
2003,bc1qytat94w2yn5zjyvcqyr9u255kwaka7ae2czd0t,0.249781
2004,bc1qd39yp5ywnhpvx7unn9wpz5easezvu8rj3xqgk6,0.249781
2005,bc1qjez4xhjasvj3ycerte0a5z9p4r3ze5s3f97t8z,0.249781
2006,bc1q0qyqt09cqnapafyg93ajngz3ne80y4zxezqzsu,0.249781
2007,bc1qu7rmvu9248k9mn7t0kr9tez95pxukdx6847uvj,0.249781
2008,bc1ququcz5cdrssrfkvgtyml9mpxtx2zw64f06cw4p,0.249781
2009,bc1qelzk2mva8lqlt3sy0zpskapjk5cn6c3w0gu6ad,0.24978095
2010,bc1q33qdyvchzznzsscwyenh8llw35nfad3ljd9kqd,0.24978017
2011,1ALPwat2YxCHBjZoFTkkLqpQr2UNoAdU7D,0.249775
2012,bc1qe4lssv2nahxcm0k3qyxmmtlnrwjexq2vzze3ge,0.24975
2013,bc1qvcmanl5erkl3e28xehnv5kv252w2zrwev6da8k,0.2497
2014,bc1quwhpp9ds6rnkswl268f33wwtgarhyv8c72pugn,0.249689
2015,bc1qcr2t0lwszea3vept2wn3e0tq6tvu3rew3r3tj0,0.249688
2016,bc1qdx7j7vphj9mkhey6mgeuzgn3sftmluzuhsh2n5,0.24968791
2017,bc1q3suu3sp2k698atwczakhvm8cccvt9lpdukh22g,0.249687
2018,bc1qfezp3d473dhdunttxkwr253lx2d9sk6gqdzzx9,0.249685
2019,bc1qqm4whnnrxkl6a665fwdnr9ehw99ye2jal33ua6,0.249682
2020,bc1q67tptk3svmep7qc0uvng8e68jc24jcp3l3jpq4,0.249659
2021,bc1quwt2zp68g6yagu0r4k83zurqvcd8mcn46n5xjs,0.249657
2022,bc1qakhf3v24tap350s2vwcfzt3wzy6s3ltz6f9s48,0.24962613
2023,bc1qlpal86lh0ygg6lvhqmqm9sd7nh3aphvdevk2xx,0.249622
2024,bc1qgs7sgnmre3tv3wv7u6xq0rd22ldt476845fcyu,0.249613
2025,bc1qwxeqjn0w4q2sql0wy3el5ekcnl70pl8c9cl6ws,0.249605
2026,bc1qr8yaldsrmuppvanrqu6vd5u02q6d8yk49atnql,0.2496021
2027,bc1qm7cjm0q6z7g3fetl4ghj43jcc9z82rnsd4klqn,0.24956581
2028,bc1qywwc30zx4ncfr9tr35srgsepgugsrc2zjmznk8,0.249295
2029,bc1qvgh5yank3m8jv2qm35wmfjw98nml67em0aq24j,0.24829756
2030,bc1qy7at65gy055hrwpl64j0usnyn5xu5knkahfzwt,0.2467683
2031,bc1qggtagtghmu0hdyzw2pxdu88hgvzr7kpwvdqwqy,0.2465
2032,bc1qp6had3zx5cq0h4pt2jhtvqxeq654fd0w5p7fcq,0.24561218
2033,1HnxFaSkTHW9QrnQLTPBLB47j1FTkqWTTv,0.244696
2034,bc1qytvj2k4qcvgklvfl48ah5qdewwt3nrrl8wzcxq,0.24278996
2035,bc1qc9cckstkkw2anf3m5znzjfspme682wg0rnn7ezrnzmea33u7tgwqm9ypvp,0.24225252
2036,1Hf3qAd5RfFjfLS75JQ1fscvio9kLPGGkh,0.2411613
2037,bc1q2s2hf47g8mzw58nrjhmr25spwfudx87ml32xec,0.24047879
2038,1LCztpGhppUME3EN9nFxhQ2ByBwCZyeGp8,0.23999653
2039,bc1qxv5s8r78stjnjsunyzee0da6pkmqn6hj6hfkg7,0.2399
2040,bc1qlvxkt7j30zjtsgh6j4tmcy5a8p9s0lmtjjedgg,0.23890135
2041,bc1q8cq4xl09xwpq8vfwpgsjr50rrd8m540udxvcjf,0.23583134
2042,bc1qzweu45cxsr8rsraffz89unpvgjqkhq33hvlgz6,0.2356
2043,bc1q2r24x2s7zr4c3uh3h3u0cnr5aq705k28g75z8z,0.23264974
2044,bc1qyq3dv4p3fvq0ac65zwqgyk0z5xk6u8pwn5w3gw,0.2312
2045,bc1q0marq49lcawvydm5mxutsrmyfq8wr0rt46fn2d,0.23112658
2046,bc1qznszq3ylmzk5z3e8gh8p0a9nurmcas3je0swks,0.2306
2047,34ZZC1Xz8QkmzrgtfxPyy4rCkHUV2fu3rE,0.22926944
2048,1LdVxe8XFWXWDFJDZfmEBxFAAddmHXHTGa,0.2284982
2049,17BpmFm6PiSG3RVYohBVhbtBAKQ4yHA6FG,0.22500567
2050,1KBVL4TXhJMBGEkgxHK5z9YaJzZonfaGTJ,0.22499919
2051,bc1qp4uwljglzp0kr98kwd36cvh4g0klu5w9kegm4w,0.222106
2052,bc1qp0wvdwh8ahraa4ajf8slcpuqp6htd2tmfjwarj,0.2207
2053,bc1qqqqqqqqce22x2qzjp4nrehh69x8fsa6akfwwsq,0.2201989
2054,bc1qqw5yxcvw72sahz8d7azfv38rlq7nhl3r3snk7e,0.21927768
2055,bc1qgj0dn6ntk8adguwmu5rmppk6ytqgqt0ptagjvp,0.21625725
2056,bc1q6ltnfr48s3rf8hkgg7arf9aa6rzrgatpcwnswv,0.21570676
2057,bc1qa3nyts4pl3lt82qpg4eqyance0u6ujpgqltvvu,0.21399823
2058,bc1qkgv2p64tcrmfg5eusdmpnyac0u7mps82xjqkcc,0.21128447
2059,bc1qcld2stzd5qxks949t2pz3tp5wgxxhqq5tn38qv,0.20808502
2060,bc1qyws83yl6uft025wsjv2999z2jxjhcwcp76fnf0,0.19997956
2061,bc1qw0tvcwa738qgdsde50u9ja8hplx782t97gawl0,0.19932076
2062,bc1q4ff3pqxq80rpdstwh3undzytl5893x3z6x54yl,0.199
2063,bc1qe7y2h5dzzc4xv7lnmvhzrw52gfnx8t42ma6r0w,0.1973
2064,bc1qfdc84am3jrv5v0dqdfarau7ad4jyjqryycunx8,0.19410048
2065,bc1qqhtyu0wqj2hwgdf29f7e2xcjh9vnujjar57u3m,0.1935
2066,bc1qtcxrera59l2smucg98e4hqm0eteagluelpq2hm,0.1904
2067,bc1qy09fmtlt8gmyf2ya6xp9uferynsyusnxxklvny,0.1877
2068,bc1q3jjeqd7vzqs3x47sn05qc566r67ujla3gnq0xk,0.1839
2069,bc1qr4kkmaw73ul5dxzxxr6pdptwvf6sa8teg5mrcz,0.182
2070,16MjoYgTjfHpzbK61bpozR2T36nYTcwjui,0.1773
2071,bc1qyzcsqrgmpgwktn3c4q8jz8g0rz9qwe8293sx6t,0.1761
2072,bc1qggwyzz3hs7st3lavsmha48jt88tsnmpm6g95eg,0.1761
2073,1JbdwmfqUCYi26PkqnCLms2Wjo4MdLo7fj,0.175583
2074,bc1qssh7eg7dg7jm7sru4quh9dnlpgzkcex6268447,0.175
2075,bc1qugwngldv0klc5hhxdyyexlu490ynzwk7dcfwzq,0.169
2076,bc1q6mht5puudxl8kd7lacl8zl9fa7kc5ytylcv698,0.16892734
2077,bc1qyvqtz6srkdz5l4at47ytu0j8dq6wdwq2ktthry,0.167
2078,bc1qkx8xj6n60l46qfgefm333ke8sskrp3nvtv0x60,0.16487562
2079,1HhEHAxqmnBft29ng5Yb4sGe44KPRwcWJc,0.16319054
2080,bc1qwqk0rvjvpymnrv5namw72pf6cpkcdf436kl4nz,0.162
2081,bc1qwzr6jrgavkmz5yexhq8x0jtdn0790t0xkwkukk,0.1561
2082,bc1qugvfl0cl2yy8xtzam9khdap3fu50rdt3tgt3ct,0.15429935
2083,bc1qztkdae5aves05e77jskgcl5ppuj0x5mx0h8lq0,0.1537
2084,bc1q4nqm94x6l7eaqy0et8ntpp9cskm45smzlmymdc,0.1501
2085,bc1qhkslhe7r6r4f3gj57xn9q2mxsu4mydzmhfzzrw,0.1492
2086,bc1qpl2tnh7j52rnx2554kzd6mfty2c5fe2z26h9mg,0.1482
2087,bc1q0ah9uzsrgzxntjk2xmgwn2yn2awn56t9wudxk5,0.14616069
2088,bc1qfwx8zt49nkr3e4eu7nnztdkk9349rha0mmedzj,0.14493631
2089,bc1qjxestqgetgjf4hslxagu22ptsfmuecrewy5wnd,0.1394415
2090,12ia2VgBv5ST4UqdDvouU37MRjXpVquSK6,0.1384
2091,bc1qweerx3tzvmkzmhwm38he7ap2sg0xpq6xp93mv6,0.13828186
2092,bc1qlqw6xl8chhhghd2z0f2eyfnu4czgy4n2nvhdzr,0.1365
2093,bc1qhvt2pud0xkf35cgf9qs2eruewjuvpscgjhzshw,0.1302
2094,bc1q7t4e9xqtmcrrxfswtp5dhl2hclun09dy5uetwy,0.12411055
2095,bc1qnna3gvrjzel5y87uwmzta3utgr3a79gxmwgxk7,0.1237
2096,bc1q039td3gsgq2qe59p9xc5xm2tr83mcat0u3vhav,0.12235217
2097,bc1qy4wlur0czfm9a7ph0ng9qy9ulx9smpcn22xjjt,0.12192
2098,bc1qseymve4ugcauumk83c9d5w9ctw4zlu6kpmkzxr,0.12109385
2099,bc1q0kepadvc4t3vqnny78g4kdzeg23f7sz5xsrmz6,0.12
2100,bc1qhhufskv60mzlr4pl5jvyd8k2nqxqctql447htw,0.1197
2101,bc1qhz4vdjxhxe6fz5hh5gacawcpvguhvxg4jmsxx0,0.116382
2102,bc1qypj4sqlr3jg0sfmzevcd9dngy3v75e3j7f36nn,0.11554404
2103,bc1qfejlauz8e0js7ljjat0p62463reh8jhrxrutj3,0.11494911
2104,bc1qxlf0ckztc4jjkqa9em3ujyzktns79fv57dky35,0.11462205
2105,bc1qptmgqgpcuyzkdfdx4syyuk6y50pkkh3yhr6dek,0.1115
2106,bc1q6u9gct8ujlhq2waz438yfp53f2e563jwpyp6yc,0.1107
2107,bc1qu4ce4l4ukkcqlhue6fu7ypljg5sxmc3g0kf5j8,0.10756188
2108,bc1q6kp4unvw57qwpsmmynlmr4r0jshslw09ghdfqa,0.1072
2109,bc1q27z7720u0jwzpzamdgr4mt4amep0yxm0nzsh5k,0.10623114
2110,1BZCPubg3u3SXezkNwUXrCh5dgzu13DBs4,0.10586914
2111,bc1q4vgdngpzdgr7zvlup4sp4w7xay4cjk80zag8y3,0.1051
2112,bc1qmqcynqrqh84adly6zxgd798zmdvdg9nwfwq32p,0.10371679
2113,bc1qmuqg4dq0js8qk5t390vhwjc4lfv58ekckwenuf,0.10358439
2114,bc1qrn90nylnqvq65wxm9xp0u436rwqrd26n2c0hue,0.10128907
2115,bc1qad3058apwszhezp48qtcems963dqmf76mhswd6,0.10099859
2116,bc1qupp7zs36xj5p64mr0gtt7lrhgmg26f2aupstr4,0.1003
2117,bc1qqqqt3f3lj45f7msmy6x6juj86q5q2k6fsr55hh,0.1
2118,bc1qqqq5mzx805t9wkc6mhuw5zp3zwpws09z93np0c,0.1
2119,bc1qqqql0l66d6m4cxtc8a4wjp0nrgz46rzwjg5zje,0.1
2120,bc1qqqq43k7lng7u65v2fx2d0kzprprmhe2vly2vu2,0.1
2121,bc1qqqq4qgguc6d3t5kmry22mewjpzt0rsxqeztga6,0.1
2122,bc1qqqq2kpfj5ng5r8ht674v2gngfsvdx0yu9ptrr2,0.1
2123,bc1qqqqxnlyq9q2e2sudfz5zytezs70473ctz4h3wt,0.1
2124,bc1qqqqp85ngmgf68w2xrrqemfx4pg4gvkpzfwun22,0.1
2125,bc1qqqqpzr3dlkrm5yqmzjy8sjrvhjtln8n2vgh2gu,0.1
2126,bc1qqqqyw2tpma0g342pwyqhmppahm683mu2ml8zwe,0.1
2127,bc1psrv5hemxh4xjk9vay536a7xuhj7dmwpg25g7xfkfx7r28vzr9v0seyrrky,0.1
2128,bc1qpdcrn9z5p49agrukc5w2za0cea53squangaehu,0.1
2129,bc1pllpzln7g9zhf9f5mcqwmmc9aut82757huexmp8e8uq2snyjnpnhsl03ugh,0.1
2130,bc1qw4dus0dvhfs5z2ss5s94rqdrvp70zhwvjdq9lt,0.1
2131,bc1qjl08gk5gytc9kg0s36j2zlqfgrksj4d07s6v8r,0.09999651
2132,bc1qv4yxdsky6xkf9wakd0yvjd2sax346w5zp49r7u,0.09998978
2133,bc1qkc7jttxddvsd7mt78mypp06dsnjg6xcjaem4tk,0.09834599
2134,bc1qrj4zh84uu69r49ls3jfcdqhxmul3pgrd4qpryj,0.09725501
2135,1GBKmV6ieYcV9PsMbGKpyL16zZMP1J6K9S,0.09702282
2136,bc1qlfg5n3nryghfvct6mp830gv683u9r8569jmkg3,0.0964
2137,bc1qugtwghqk4u7ukurcstjg8473xlrfdcsvp5wrkt,0.09588495
2138,bc1q88h7n67as6wkzlxadxh28v3z2m7mltk9zfg0u5,0.0956
2139,bc1qt0hk85az23usm8p52pupkgt5dhruuhwg2q0pgc,0.09288667
2140,bc1qzc4q2wyg0pv5pgeyszxsq6j95l74drve9stxh8,0.0908
2141,bc1qxppsqgz6c4y00wv68gcatep0asqy3qnz04n8vg,0.0899951
2142,3QiaDaNQ6nWFBv8Xt1b9n8vQQqaTarGXFy,0.08992564
2143,bc1qklkxgfhcrpn0hhkp0rw68p84ztx6me9fm4kznn,0.0888
2144,1Kf6cR7J6kgiy2Eq4teTMtjGHiVp7ht5LN,0.08861575
2145,bc1qxc9qa4hvnvewp5kdmcle077ek5vejks4s4jgvr,0.08851871
2146,1asbxZfb3dByu5RxMakshVMt1GWNGToRp,0.08788762
2147,bc1qrw9h0fepd55ecjwpqelkkhgc4jal9namu39mr9,0.08660623
2148,bc1q052htar5hg9rug8yeuqdj6fs5lyumknelerfuc,0.0858023
2149,bc1q7uqcht0m6uysd4gphl8pk4dkh3hcdm0tkkd5ax,0.0838
2150,bc1qemdfr5sh065nq7d2syjsjwunth8n6sj3x23uzk,0.08361606
2151,1Laptqs6SiVDnuLfcRzqkDBBoUx5wDuXPu,0.0828
2152,bc1qy2l93v4rw7gsjk07ccy68df27gl6ljje540xhv,0.0823
2153,bc1q7hrz3n9h9nhmrpq3yydjqfzu9r4v60t3vh722x,0.0821
2154,bc1qzthalqrkxuw76w6jz6ulfyft6xfpqq96cgz3wd,0.08075439
2155,bc1qkuy64wu6py4m4nw884qzfv6wg2m5aq6z66rkl0,0.07997074
2156,bc1qs66g530n860t023kqcpl4q05c2zp48c4s2yq2m,0.0795
2157,bc1q6eltgrj3acgzscugjdv5zztetwdgvr7r7j9c4w,0.0791
2158,bc1qt6s82rzulrte6z7r5nsde97jzfrcktkz7flaa4,0.0789
2159,bc1qpndmzw76ls0d9jhrpldqcm5pg5ycpzgcse8ww2,0.07755273
2160,bc1qkl9zkpn6t7dhhqxumfd3pgwj9rg0ccl982ppus,0.07751151
2161,bc1ql7j3qjqt77a4h6n457frnf6p2sq4w8f84wdfkt,0.07655683
2162,bc1qyevy4lzpgavkz50l2nthpfq2gs8ymqasxd025a,0.0743
2163,1HhzK2BGtxvByCi5ARiGRKFF7zacNa4ExT,0.07424086
2164,bc1qn9fy9xt4dfrkhpqxxzv2c9qt028e3yqwusv2xu,0.07344252
2165,15fv2AUoHfZCRqXFnNeVGgtD2q7oVpaR6G,0.07221038
2166,bc1qygepuw7he46jw7eq4gglslg5qjfwe6232e2w7w,0.07147118
2167,bc1qgpzgwmhjpq50m5l5wwxnhhhn9yhhjkm54ej22v,0.07067033
2168,bc1qpaj6hlqmzzercpzxtgglupl0k8v9xdx3ka4u2u,0.07023969
2169,17sAkERbSbkeX9gL8sd6uddKaKxQqLXbTM,0.07
2170,1EJAT4vmf7g2G9dTRW3vW5MCSwmMMbYqJQ,0.06994947
2171,bc1qt3p3az4rlrn4mmc6jw567q3uc6mafqvx9r9g24,0.06911461
2172,bc1qx59futqrzw0cltnwsnxey58cqwgjq5h0px4tku,0.06889241
2173,bc1qlpkwqmx7ne4dcua5z3nfc3axhsscreaw5wt2c5,0.06870925
2174,1AskvNPVewCnVxVttmYoRRtTYbepY93LDT,0.06489143
2175,bc1qezx5p69tt8kzareygs8dxw9dlvt905qq2wh0vm,0.0635
2176,1HGrnH6bBVHhE4HVCtKrWRSnuewDkaueGP,0.06338865
2177,bc1qlxhdw6ht3p9tnp53ewwqm0822t0hdz444gh802,0.0631
2178,bc1qqpep8yyaa7nmllc7s2jhz9c0v2lle7rwljp577,0.06257491
2179,bc1q2q8ve794x6gzuwf70njz7hpy6kw7vne2rvmczv,0.06120924
2180,bc1q7cvjgef02297hua9x33ak894jlsvs9ffxx92fk,0.06089656
2181,bc1qu4lxqvgqmjs397zrkv9mrrmjyfz3e0qx6xc2z4,0.0607
2182,bc1q2cedejzw4xtqlvwh9mrzn6gp2mhc97er4k5g5k,0.0593
2183,bc1qa8efdv6njck527k3r8vpvdrzc2aspklu8fzdvq,0.05778569
2184,bc1q7dx87weuh3x9zkmae4a8ertfjyw9wsy0c3g4ly,0.0576
2185,bc1q7ynknph8w6df5emqzcwch7m0gfj7fdxp37vjya,0.0569
2186,bc1qu22vjdwvtf9qjqtxxga5wutzqv6vt0pgyp8rpz,0.055978
2187,bc1pfynpvl2457x8snkg59hw5kdat9djdkpczxjnh6c8p3thdpcrhstsutwww3,0.0556134
2188,bc1q6m3rm4a675jtcy56mr274l8ld4esw8tplykge4,0.05547964
2189,bc1qcraxutnc8qsyy22wf7qgk56u205nph2cs2uk3u,0.05532978
2190,bc1q2nh0revsrw3847rs6slx4l4zknkx9qp06hyd38,0.05510972
2191,bc1q6jnpcav0fn8xzqnw6ke6myzua42njm330g0fk6,0.0548
2192,bc1qh7actam5089zmm37neyx98z5p226q5j50tl3ef,0.05425715
2193,bc1qqjr3mrw78zdryxmfvm43hcjnpgr6sfh338shrq,0.0541
2194,bc1q7nhvpf55vesew89z9e0zeswxz0reee0yqpa89u,0.0538
2195,1MqC1vPx84n5N8yywTSPFNqkAAQh4gA43o,0.0536258
